CustomerID,Recency,Frequency,Monetary
14907.0,19,6,3015.99
14908.0,65,1,277.79999999999995
14910.0,22,2,279.06
14911.0,0,191,128220.45000000001
14912.0,7,2,867.85
14913.0,26,4,1227.43
14915.0,82,2,258.83
14916.0,61,4,1264.84
14918.0,106,2,1610.1499999999996
14920.0,203,2,977.77
14921.0,21,2,1316.0700000000002
14923.0,41,1,749.1
14924.0,236,1,310.05
14929.0,23,1,223.88
14930.0,99,3,2372.8599999999997
14931.0,13,3,766.2800000000001
14932.0,356,1,363.53
14934.0,72,2,1888.8400000000001
14935.0,288,1,1784.71
14936.0,24,8,8117.420000000001
14937.0,47,3,1617.63
14944.0,20,12,5870.549999999999
14946.0,5,1,100.9
14947.0,63,2,290.82000000000005
14948.0,14,6,1066.5699999999997
14950.0,10,1,361.25
14951.0,70,1,311.69000000000005
14952.0,50,11,8045.039999999999
14953.0,16,1,289.82000000000005
14954.0,3,1,336.16999999999996
14957.0,243,1,58.49
14958.0,138,3,499.68
14959.0,54,4,684.9699999999999
14960.0,162,1,88.3
14961.0,1,9,7014.830000000001
14962.0,261,1,126.70000000000002
14963.0,0,5,1487.8
14964.0,238,1,206.21
14965.0,87,2,599.0
14966.0,5,1,191.32
14967.0,40,1,463.8
14968.0,21,1,147.59000000000003
14970.0,59,4,1592.06
14971.0,26,3,1116.5700000000002
14972.0,119,1,114.77
14973.0,98,3,1314.4499999999998
14974.0,28,1,114.39
14975.0,48,1,279.94
14976.0,48,7,765.86
14978.0,63,5,1931.42
14981.0,237,1,102.12
14984.0,10,2,213.27
14985.0,189,2,296.75
14987.0,6,2,326.4
14988.0,202,1,334.53999999999996
14995.0,29,2,233.23000000000002
14997.0,37,3,540.98
14998.0,161,2,429.87
15000.0,38,1,490.52000000000004
15002.0,106,4,1641.7599999999998
15004.0,138,1,1246.3200000000002
15005.0,6,28,6206.08
15006.0,42,1,502.09000000000003
15007.0,150,1,156.91000000000003
15009.0,3,3,1261.78
15010.0,26,1,308.94
15012.0,44,2,423.04
15014.0,33,2,260.17
15016.0,163,1,170.04
15017.0,24,1,125.58000000000001
15018.0,29,3,456.26
15019.0,257,1,265.99999999999994
15021.0,17,8,1644.6000000000001
15022.0,2,4,905.0400000000001
15023.0,30,10,6101.22
15024.0,0,10,1661.33
15025.0,24,1,377.01
15026.0,71,3,469.0
15027.0,21,4,1051.95
15028.0,33,3,512.4300000000001
15030.0,62,2,518.28
15031.0,20,3,492.6099999999999
15032.0,247,3,4464.1
15033.0,16,9,2418.87
15034.0,6,8,4277.66
15035.0,80,1,252.73000000000002
15036.0,63,3,465.5499999999999
15038.0,49,6,680.59
15039.0,0,47,19790.39
15041.0,161,1,180.35000000000002
15042.0,190,1,135.93
15043.0,22,1,537.0
15044.0,10,17,7637.280000000001
15045.0,142,2,633.66
15046.0,0,15,5064.009999999999
15047.0,260,1,343.61999999999995
15048.0,56,4,380.57
15049.0,264,1,121.17000000000002
15050.0,16,3,1766.9699999999998
15051.0,14,3,1391.6100000000001
15052.0,310,1,215.78
15053.0,147,2,478.6
15054.0,3,2,302.1
15057.0,266,2,1489.5
15058.0,16,11,2124.9900000000002
15059.0,31,9,1325.8199999999997
15060.0,0,3,286.47999999999996
15061.0,1,46,50421.68000000001
15062.0,62,4,987.86
15063.0,204,1,370.79999999999995
15065.0,28,4,3135.9799999999996
15066.0,44,1,760.59
15067.0,69,3,1744.76
15068.0,37,2,553.36
15069.0,170,1,1109.5300000000002
15070.0,363,1,106.2
15071.0,84,2,982.07
15073.0,0,2,612.4300000000001
15074.0,96,1,748.87
15075.0,68,1,773.03
15076.0,163,1,880.8499999999999
15078.0,2,29,8811.02
15079.0,203,4,895.61
15081.0,13,5,487.35
15083.0,247,1,88.19999999999999
15087.0,272,1,306.94
15088.0,12,2,1140.27
15089.0,1,6,2420.84
15090.0,299,1,381.32
15091.0,58,1,476.96
15092.0,206,2,457.80999999999995
15093.0,9,6,4410.139999999999
15095.0,94,4,1364.6999999999998
15096.0,33,1,219.39
15098.0,173,2,39619.5
15099.0,75,1,410.48
15100.0,324,3,635.1
15101.0,350,1,102.28
15103.0,22,2,703.3599999999999
15104.0,187,2,1002.5400000000002
15105.0,9,7,2298.9300000000003
15106.0,8,5,1407.7299999999998
15107.0,302,6,260.0
15108.0,132,4,1291.75
15109.0,236,1,463.75000000000006
15110.0,14,4,970.25
15111.0,20,3,1567.4799999999998
15113.0,0,3,3439.41
15114.0,21,10,2760.5599999999995
15115.0,9,1,340.11
15116.0,8,4,1352.75
15117.0,5,4,1550.1300000000003
15118.0,125,1,244.8
15119.0,236,1,266.4
15120.0,124,1,343.81999999999994
15121.0,41,2,457.72
15122.0,105,3,1612.1299999999999
15123.0,197,1,1069.4699999999998
15124.0,13,2,184.19000000000003
15125.0,16,15,11414.070000000002
15127.0,56,1,406.53000000000003
15128.0,51,4,1431.75
15129.0,41,11,3447.4
15130.0,160,1,330.11000000000007
15132.0,9,5,977.93
15133.0,118,3,982.4199999999998
15134.0,5,8,1387.99
15135.0,229,1,127.15
15136.0,13,2,1029.8
15139.0,230,2,178.96
15140.0,43,7,2350.0
15142.0,37,1,498.74000000000007
15143.0,216,1,259.45
15144.0,15,16,6004.140000000001
15145.0,34,3,1036.37
15146.0,155,2,1313.6599999999999
15147.0,231,1,608.6500000000001
15148.0,1,1,301.29
15149.0,124,1,520.8
15150.0,8,10,5303.969999999999
15152.0,0,13,4684.24
15153.0,22,1,329.25
15154.0,66,1,266.87
15156.0,24,1,317.79999999999995
15157.0,145,2,1475.13
15158.0,36,1,401.4000000000001
15159.0,9,27,16738.89
15160.0,348,1,158.16000000000003
15163.0,9,2,304.4699999999999
15164.0,59,3,843.0499999999998
15165.0,364,1,487.75
15167.0,311,1,163.00000000000003
15168.0,16,1,106.56
15171.0,322,1,1034.5
15172.0,61,4,1247.95
15174.0,313,1,135.75
15175.0,62,1,224.14000000000004
15178.0,251,1,40.5
15179.0,9,5,2189.5000000000005
15180.0,358,1,87.5
15181.0,57,3,689.48
15182.0,145,2,622.8499999999998
15184.0,20,2,406.76
15185.0,61,1,310.62
15186.0,5,2,411.41
15187.0,6,13,3837.6000000000004
15189.0,1,37,14726.980000000003
15192.0,110,3,1044.3200000000002
15193.0,51,1,499.31999999999994
15194.0,22,14,6831.4800000000005
15197.0,1,3,656.4399999999999
15198.0,83,2,193.64
15199.0,50,4,1268.6999999999998
15201.0,78,5,1185.63
15203.0,16,6,1827.8
15204.0,348,1,316.58
15205.0,75,2,653.24
15206.0,1,4,420.3
15208.0,22,4,660.02
15210.0,216,1,331.18
15211.0,51,2,894.41
15212.0,232,1,88.94999999999999
15213.0,309,2,325.04999999999995
15214.0,1,7,1532.6799999999998
15215.0,37,3,676.64
15216.0,78,1,96.6
15218.0,1,11,5756.89
15219.0,167,1,305.75
15220.0,42,6,1758.9199999999998
15221.0,357,1,321.1
15222.0,309,1,585.0
15223.0,216,1,454.90000000000003
15224.0,349,1,310.47999999999996
15225.0,225,1,409.4000000000001
15226.0,301,1,154.41
15227.0,27,5,1219.4
15228.0,57,4,3376.96
15230.0,230,2,429.6
15232.0,104,2,612.0600000000001
15234.0,267,1,197.00000000000006
15235.0,208,12,2247.51
15236.0,289,1,321.04999999999995
15237.0,69,3,1328.72
15238.0,20,3,1056.5400000000002
15239.0,1,2,764.34
15240.0,35,5,1691.02
15241.0,57,8,1738.5900000000001
15243.0,65,1,316.68
15244.0,56,2,631.5699999999999
15245.0,124,3,2515.84
15246.0,229,2,514.15
15247.0,113,1,356.0
15249.0,22,13,6657.36
15251.0,0,11,10335.61
15252.0,27,2,740.78
15253.0,7,5,915.2999999999998
15254.0,118,1,300.36000000000007
15255.0,57,1,890.85
15256.0,139,1,98.45
15257.0,274,1,317.15
15258.0,159,2,623.1600000000001
15260.0,91,7,1780.77
15261.0,126,1,254.81999999999996
15262.0,314,1,178.95000000000002
15263.0,97,1,156.50999999999996
15264.0,55,1,393.7400000000001
15265.0,142,2,1506.12
15266.0,329,1,119.30000000000001
15267.0,13,5,1717.36
15269.0,14,1,408.8
15270.0,6,7,2330.24
15271.0,17,14,2293.74
15272.0,48,2,721.94
15274.0,9,1,383.98999999999995
15275.0,28,1,609.1899999999999
15276.0,57,1,135.31
15277.0,37,1,255.89999999999998
15279.0,345,1,290.51
15280.0,163,1,113.12
15281.0,49,9,2245.05
15286.0,40,1,240.55
15287.0,13,2,485.24
15288.0,34,5,2306.5200000000004
15289.0,20,3,935.1000000000001
15290.0,22,15,6311.0599999999995
15291.0,16,15,4649.900000000001
15292.0,192,1,180.94
15296.0,41,6,3610.3099999999995
15297.0,1,3,635.04
15298.0,1,10,3461.88
15299.0,58,6,3907.01
15300.0,55,1,496.43999999999994
15301.0,41,12,5028.119999999999
15303.0,281,1,574.02
15304.0,51,8,680.3000000000001
15306.0,55,3,1174.35
15307.0,86,1,205.3
15308.0,265,1,302.27
15311.0,1,87,58503.46000000001
15312.0,66,4,921.1
15313.0,101,1,52.0
15314.0,190,1,327.96999999999997
15315.0,55,2,551.5400000000001
15316.0,317,1,165.0
15319.0,274,1,204.5
15320.0,35,1,267.13000000000005
15321.0,61,3,2701.23
15322.0,76,1,611.27
15325.0,94,1,162.29000000000002
15326.0,324,1,311.7099999999999
15327.0,43,1,208.75
15329.0,30,3,1007.4999999999999
15330.0,22,2,714.9599999999999
15332.0,357,4,1661.06
15333.0,199,1,1028.56
15334.0,147,3,351.67
15335.0,44,1,173.97
15339.0,57,2,574.0699999999999
15341.0,71,1,2020.52
15342.0,120,1,391.75999999999993
15343.0,78,1,364.5
15344.0,23,2,373.28000000000003
15345.0,36,1,367.69
15346.0,323,1,252.42000000000002
15347.0,357,1,201.59999999999997
15348.0,63,1,158.04
15349.0,149,2,473.80999999999995
15350.0,364,1,115.65
15351.0,3,7,1915.3100000000002
15353.0,245,2,777.0200000000002
15355.0,20,2,277.05000000000007
15356.0,22,10,2766.5
15358.0,26,20,7468.59
15360.0,30,1,427.92999999999995
15361.0,352,1,418.9200000000001
15363.0,363,1,326.0
15364.0,86,2,913.1900000000002
15365.0,16,6,1549.17
15366.0,66,2,602.5100000000001
15367.0,48,4,1877.5900000000004
15368.0,12,1,446.94000000000005
15370.0,31,7,2360.55
15372.0,128,1,2007.4
15373.0,9,10,1867.58
15374.0,119,1,168.0
15376.0,31,3,1233.3599999999997
15379.0,160,7,3631.8900000000003
15380.0,37,4,1304.96
15381.0,204,2,596.85
15382.0,5,6,5940.610000000001
15384.0,160,2,640.7099999999999
15385.0,31,1,316.88
15386.0,177,1,394.14
15388.0,261,1,140.54
15389.0,163,1,500.0
15392.0,21,3,1211.32
15393.0,7,2,231.86
15394.0,0,4,2183.5400000000004
15395.0,316,1,107.45000000000002
15396.0,103,1,288.17999999999995
15397.0,280,1,94.0
15398.0,7,2,1339.63
15399.0,13,2,549.13
15400.0,83,5,666.7
15402.0,139,2,626.77
15405.0,180,1,349.1
15406.0,22,2,426.61
15407.0,24,4,1056.44
15408.0,255,1,267.18
15410.0,75,8,3450.8400000000006
15411.0,17,4,1346.38
15412.0,162,1,190.53
15414.0,0,3,774.9
15415.0,304,1,572.81
15416.0,55,4,3974.37
15417.0,76,1,508.80000000000007
15419.0,15,1,135.85999999999999
15421.0,49,4,950.36
15422.0,314,2,97.7
15423.0,29,1,43.5
15424.0,245,2,383.34000000000003
15426.0,10,5,1437.3400000000001
15427.0,24,3,1483.14
15428.0,6,1,93.78
15429.0,17,2,364.9
15432.0,14,1,171.19
15433.0,204,2,533.3
15434.0,22,4,846.58
15435.0,13,1,149.29000000000002
15436.0,3,3,1122.5300000000002
15437.0,253,1,200.16
15438.0,122,1,156.57999999999998
15440.0,45,3,383.68
15442.0,239,1,594.0
15443.0,3,6,2857.3999999999996
15444.0,0,2,1418.2600000000002
15445.0,255,1,113.5
15447.0,321,1,155.17
15448.0,303,1,494.64
15449.0,17,3,972.87
15450.0,21,1,429.84
15452.0,20,3,538.7299999999999
15453.0,26,6,1253.0900000000001
15454.0,353,1,179.10000000000002
15456.0,274,3,447.22
15457.0,253,1,237.07
15458.0,16,1,161.64
15460.0,345,1,216.76
15462.0,85,3,234.6
15463.0,20,1,126.14
15464.0,329,1,1048.85
15465.0,10,18,7033.469999999999
15466.0,76,1,334.53000000000003
15467.0,0,3,524.88
15468.0,42,2,447.96000000000004
15469.0,41,2,524.45
15472.0,104,1,371.5600000000001
15473.0,5,6,1567.2
15475.0,68,1,454.10999999999996
15478.0,31,2,1441.4199999999998
15480.0,107,1,905.5
15482.0,6,11,7105.12
15483.0,152,4,233.81
15484.0,9,3,2888.8600000000006
15485.0,21,3,2575.0
15488.0,83,1,91.32000000000001
15489.0,13,3,1090.03
15491.0,86,6,3100.09
15492.0,19,2,659.4599999999998
15493.0,23,5,1967.2500000000002
15494.0,12,2,1299.23
15497.0,8,2,1259.7
15498.0,8,26,12387.61
15500.0,9,3,865.3000000000002
15502.0,6,10,6668.380000000001
15503.0,353,1,147.09
15504.0,72,1,52.83
15505.0,43,5,3596.7400000000002
15506.0,13,3,979.26
15507.0,162,1,492.36000000000007
15508.0,180,6,1000.2700000000001
15510.0,321,1,250.0
15511.0,2,5,909.23
15512.0,146,2,121.0
15513.0,24,19,14520.080000000002
15514.0,3,11,3171.8900000000003
15516.0,35,3,62.43
15517.0,224,1,267.03000000000003
15518.0,55,8,1920.3000000000002
15521.0,31,6,2699.65
15522.0,23,2,398.84000000000003
15523.0,75,1,412.01
15524.0,15,1,440.0
15525.0,8,2,511.23
15526.0,24,2,148.44
15527.0,9,8,2429.7800000000007
15528.0,245,1,229.32999999999998
15529.0,13,11,3995.23
15530.0,12,4,1502.3500000000004
15531.0,20,1,1522.31
15532.0,16,4,1550.88
15533.0,10,3,800.97
15535.0,164,4,485.40000000000003
15537.0,154,1,110.92000000000002
15540.0,2,1,213.30000000000004
15541.0,105,1,85.13
15543.0,279,1,127.86
15544.0,0,9,3542.51
15545.0,45,2,292.71999999999997
15547.0,31,13,4432.43
15549.0,68,3,1655.7599999999998
15550.0,97,3,433.28
15551.0,27,1,436.05999999999995
15552.0,208,1,90.12
15553.0,51,1,437.23
15554.0,268,1,217.2
15555.0,3,16,4782.95
15556.0,15,1,279.77
15557.0,19,1,473.65
15561.0,2,4,800.5899999999999
15562.0,342,1,134.55
15563.0,13,4,1319.69
15565.0,41,2,173.16000000000003
15567.0,9,1,186.01000000000002
15568.0,35,2,422.52
15569.0,94,5,1375.71
15570.0,1,11,4091.57
15571.0,2,4,650.4300000000001
15572.0,16,6,2357.88
15573.0,22,2,607.45
15574.0,168,4,702.25
15576.0,28,1,940.6700000000001
15577.0,142,3,258.88000000000005
15578.0,153,1,127.1
15579.0,59,2,348.59999999999997
15581.0,111,12,3429.9700000000003
15582.0,15,3,682.9100000000001
15584.0,14,4,723.86
15585.0,167,1,455.29999999999995
15587.0,41,4,913.6800000000001
15589.0,246,3,456.58
15592.0,37,1,388.58
15593.0,61,1,199.8
15594.0,6,5,1767.5300000000002
15596.0,91,5,1352.1400000000003
15597.0,26,1,315.71999999999997
15598.0,44,1,235.68
15599.0,17,2,761.74
15601.0,2,14,6769.360000000001
15602.0,12,7,934.2799999999999
15603.0,69,1,48.480000000000004
15604.0,43,1,216.39
15605.0,27,5,1198.23
15606.0,52,9,2900.3599999999997
15607.0,327,1,104.76
15608.0,19,4,1093.68
15609.0,175,1,270.03000000000003
15610.0,42,1,112.46
15611.0,0,13,1568.3900000000003
15612.0,27,2,195.15
15615.0,1,23,10369.99
15618.0,23,4,747.0310000000001
15619.0,1,1,336.40000000000003
15620.0,47,3,1530.98
15621.0,2,2,966.0
15622.0,34,9,3606.48
15623.0,132,1,301.03
15624.0,107,4,588.13
15625.0,94,4,1504.56
15626.0,65,2,675.8000000000001
15628.0,15,8,2662.6899999999996
15630.0,36,2,1180.3999999999999
15632.0,6,8,3153.26
15634.0,8,1,243.55
15636.0,80,2,724.76
15637.0,43,1,223.36
15639.0,125,1,425.32
15640.0,7,14,11313.91
15641.0,96,4,1887.2
15643.0,182,3,647.4
15644.0,157,4,812.9999999999999
15645.0,9,1,612.01
15646.0,148,3,425.14
15648.0,195,2,602.6
15649.0,327,2,816.0
15651.0,27,3,646.3
15652.0,82,1,337.74
15653.0,83,2,877.4399999999999
15654.0,0,2,922.5300000000001
15655.0,234,1,511.32000000000005
15656.0,36,4,748.5
15657.0,13,1,30.0
15658.0,181,4,972.75
15659.0,34,1,306.45000000000005
15660.0,16,9,1556.26
15661.0,308,2,309.8
15663.0,97,1,138.14
15664.0,41,1,386.43
15665.0,159,2,2242.01
15667.0,30,1,301.32000000000005
15668.0,208,1,76.32000000000001
15669.0,31,4,677.69
15670.0,287,1,173.05
15671.0,9,7,2635.4900000000002
15673.0,79,4,2881.02
15674.0,64,3,1756.7699999999998
15675.0,72,3,323.69
15676.0,9,3,3344.49
15677.0,40,1,657.23
15678.0,43,1,352.70000000000005
15679.0,15,4,781.2800000000001
15680.0,0,3,1333.6799999999998
15681.0,16,4,946.36
15683.0,108,1,193.75
15687.0,14,8,2729.91
15689.0,110,2,254.1
15690.0,91,1,111.0
15691.0,243,1,136.8
15692.0,19,1,191.03999999999996
15694.0,16,12,5551.92
15695.0,257,2,409.98
15696.0,24,8,2644.46
15699.0,8,1,309.6499999999999
15700.0,163,2,664.0299999999999
15701.0,59,3,1223.2
15703.0,255,1,211.5
15704.0,131,4,2293.62
15705.0,192,1,143.10000000000002
15706.0,54,4,1001.8100000000001
15707.0,26,4,945.5799999999998
15708.0,31,7,3331.3700000000003
15709.0,274,1,133.25
15712.0,0,5,1072.36
15713.0,134,2,346.75
15714.0,2,2,330.87999999999994
15716.0,136,4,1118.81
15717.0,225,1,150.3
15719.0,23,13,5043.96
15720.0,15,1,598.73
15721.0,2,1,507.08
15722.0,26,5,2216.66
15723.0,355,1,203.10000000000002
15724.0,192,2,212.3
15725.0,6,1,415.25
15727.0,7,7,5178.959999999999
15729.0,203,1,62.0
15730.0,56,3,1108.38
15732.0,203,2,294.11999999999995
15733.0,273,1,162.3
15734.0,105,2,1339.45
15737.0,5,8,1155.2099999999998
15738.0,9,16,4788.77
15739.0,57,1,449.12
15740.0,40,1,154.88000000000002
15743.0,7,4,784.4600000000002
15744.0,68,1,34.8
15745.0,10,4,1071.24
15746.0,125,1,182.96000000000004
15747.0,3,3,974.0399999999998
15748.0,31,1,149.30999999999997
15749.0,226,3,37994.9
15750.0,5,7,2112.9399999999996
15752.0,30,7,2628.93
15753.0,295,1,79.2
15754.0,42,3,455.67
15755.0,1,6,2318.88
15756.0,52,4,532.96
15757.0,56,2,714.4200000000001
15758.0,15,1,205.25
15759.0,209,3,253.04000000000002
15762.0,56,2,583.75
15763.0,22,2,1048.67
15764.0,78,6,3264.5699999999997
15766.0,55,1,315.05999999999995
15768.0,106,3,621.83
15769.0,21,24,48419.72
15774.0,59,1,270.79999999999995
15775.0,236,1,104.9
15776.0,124,1,241.61999999999998
15777.0,232,4,1021.6100000000001
15780.0,174,3,475.28
15781.0,16,3,333.56
15782.0,0,3,2593.94
15783.0,1,1,246.3
15785.0,23,5,2314.7000000000003
15786.0,37,3,4834.2
15787.0,17,3,948.05
15789.0,349,1,351.3
15790.0,1,1,220.85
15791.0,34,2,1612.69
15793.0,5,3,948.9599999999999
15795.0,140,1,610.01
15796.0,8,7,2260.9600000000005
15797.0,104,4,2207.4
15799.0,66,3,884.14
15800.0,98,2,699.0799999999999
15801.0,37,3,1042.19
15803.0,42,1,415.82000000000005
15804.0,2,12,3769.4999999999995
15805.0,14,17,5497.13
15806.0,37,3,784.5799999999999
15807.0,41,3,903.9000000000001
15808.0,297,4,3732.42
15809.0,175,4,399.21
15810.0,161,3,1361.19
15811.0,13,6,2171.3199999999997
15812.0,98,5,1801.14
15813.0,198,2,1303.9099999999999
15814.0,7,4,1919.23
15815.0,54,5,2100.6
15819.0,40,4,1905.4500000000003
15820.0,310,1,206.98
15821.0,35,2,570.9599999999999
15822.0,350,1,440.20000000000005
15823.0,363,1,15.0
15825.0,163,1,532.94
15826.0,47,3,1649.3600000000004
15827.0,64,14,1648.54
15829.0,90,2,636.1399999999998
15830.0,28,1,547.7
15831.0,49,3,801.76
15832.0,245,1,836.7900000000001
15834.0,61,4,2223.8
15835.0,35,4,954.09
15836.0,41,1,117.47
15837.0,55,1,391.98
15838.0,2,19,33643.079999999994
15839.0,24,3,1026.6899999999998
15840.0,49,2,345.65999999999997
15841.0,63,4,1209.1000000000004
15843.0,294,1,118.95000000000002
15844.0,37,1,130.73999999999998
15845.0,8,8,3701.87
15847.0,29,2,389.2699999999999
15850.0,10,2,238.85
15852.0,177,2,160.70999999999998
15853.0,42,1,110.80000000000001
15854.0,77,10,2839.9399999999996
15855.0,127,5,712.24
15856.0,36,21,13234.720000000001
15857.0,9,1,296.99999999999994
15858.0,6,5,1438.8500000000001
15860.0,31,8,977.2099999999998
15861.0,3,7,3000.36
15862.0,103,3,659.7299999999999
15863.0,16,2,68.84
15864.0,13,6,1769.7800000000002
15865.0,31,3,895.13
15866.0,92,1,230.53
15867.0,13,14,3524.96
15869.0,268,2,149.64000000000001
15870.0,23,1,354.09000000000003
15872.0,5,2,360.93
15874.0,54,7,4405.23
15877.0,8,1,242.26000000000002
15880.0,360,1,313.28000000000003
15881.0,303,4,438.24
15882.0,189,4,495.36
15883.0,24,1,143.75999999999996
15885.0,83,3,379.35
15886.0,51,1,181.09000000000003
15888.0,71,1,141.26999999999998
15889.0,147,2,446.87
15891.0,217,1,524.52
15894.0,244,2,263.55
15895.0,140,1,179.17000000000002
15897.0,185,2,222.05
15898.0,217,4,998.7900000000001
15899.0,359,1,56.25
15900.0,14,1,351.11000000000007
15901.0,7,3,363.88
15903.0,0,7,5126.34
15906.0,10,7,1567.6899999999998
15907.0,167,2,529.52
15909.0,164,1,191.93999999999997
15910.0,6,7,1098.8300000000002
15912.0,169,2,264.61999999999995
15916.0,7,8,1508.39
15917.0,238,1,123.10000000000001
15918.0,181,2,334.23
15919.0,10,2,639.8900000000001
15920.0,145,4,167.5
15921.0,163,1,336.03000000000003
15922.0,364,1,363.6
15923.0,363,1,127.08000000000001
15925.0,185,1,207.14999999999998
15930.0,58,1,426.63000000000005
15932.0,79,7,2161.63
15933.0,12,3,1107.4600000000003
15935.0,230,2,416.86
15937.0,55,1,145.35
15938.0,103,5,404.58
15939.0,80,15,6102.259999999999
15940.0,302,1,35.8
15942.0,124,1,337.43999999999994
15944.0,267,1,325.1
15945.0,356,1,181.0
15947.0,73,1,1708.24
15948.0,34,1,644.24
15949.0,7,2,364.72
15950.0,22,4,1705.26
15951.0,276,1,375.1699999999999
15952.0,24,4,806.5699999999999
15953.0,6,8,1655.1299999999999
15955.0,15,14,4389.8099999999995
15957.0,22,1,428.89000000000004
15958.0,65,1,104.35
15963.0,10,2,470.76000000000005
15965.0,8,4,845.64
15967.0,14,2,418.83
15969.0,40,2,531.0999999999999
15970.0,294,1,314.1
15971.0,8,12,4199.85
15973.0,357,1,110.72
15974.0,30,7,3429.55
15975.0,75,1,371.01
15976.0,156,2,430.94
15977.0,8,2,1054.73
15978.0,68,1,1098.78
15980.0,79,3,2398.8599999999997
15981.0,15,8,3408.48
15983.0,13,4,1475.02
15984.0,61,8,2091.96
15985.0,114,2,1142.4199999999998
15986.0,21,1,168.11999999999998
15987.0,3,7,1451.28
15988.0,10,1,158.03
15990.0,35,2,792.1100000000001
15993.0,7,5,2529.28
15994.0,45,1,427.07000000000005
15996.0,79,6,1044.7800000000002
15998.0,27,5,3089.97
16003.0,20,5,2735.37
16005.0,3,4,615.3900000000001
16006.0,202,1,101.4
16007.0,38,4,1701.94
16008.0,14,3,478.78000000000003
16009.0,13,4,992.7100000000002
16010.0,236,3,407.50000000000006
16011.0,20,15,2968.79
16012.0,26,3,1415.29
16013.0,9,44,31424.729999999996
16014.0,28,3,653.13
16015.0,17,2,487.44
16016.0,5,7,1342.71
16017.0,38,1,211.88
16018.0,30,2,408.90000000000003
16019.0,37,9,3786.24
16020.0,7,3,851.01
16022.0,251,1,628.2800000000002
16023.0,37,3,719.81
16024.0,3,1,251.24
16025.0,20,1,439.65999999999997
16026.0,34,1,236.09
16027.0,82,6,934.6199999999999
16029.0,29,60,61191.93000000001
16030.0,300,1,331.24
16031.0,83,2,548.94
16033.0,24,19,8341.130000000001
16034.0,187,3,437.69999999999993
16036.0,78,2,758.9199999999998
16037.0,260,3,855.0200000000001
16038.0,168,2,375.87999999999994
16040.0,56,3,1313.5500000000002
16041.0,21,3,3166.4
16042.0,12,4,1172.3200000000004
16043.0,28,4,773.99
16045.0,110,4,1340.7
16048.0,364,2,256.44000000000005
16049.0,31,3,1111.79
16050.0,164,1,137.89999999999998
16052.0,45,1,362.05999999999995
16053.0,23,2,1511.9500000000003
16054.0,136,1,783.9000000000001
16055.0,211,1,134.8
16056.0,36,1,664.85
16057.0,7,7,2140.2200000000003
16059.0,56,6,1459.8600000000001
16062.0,0,4,1153.62
16063.0,251,1,335.32000000000005
16065.0,356,1,372.09
16066.0,7,5,1521.8700000000003
16070.0,13,2,852.15
16071.0,35,1,326.24
16072.0,279,1,584.32
16073.0,288,1,94.35
16076.0,13,9,2063.5499999999997
16078.0,274,1,79.2
16079.0,7,3,1352.0000000000002
16080.0,72,2,176.60000000000002
16081.0,47,5,2806.8999999999996
16083.0,91,2,1317.62
16084.0,290,1,436.18
16085.0,14,5,981.51
16086.0,50,5,1119.31
16091.0,145,2,315.06
16092.0,105,3,779.36
16093.0,97,1,17.0
16094.0,2,4,1049.33
16096.0,255,1,320.62
16097.0,231,1,185.05
16098.0,78,7,2005.63
16099.0,41,3,731.8999999999997
16101.0,61,1,1247.61
16102.0,33,3,1842.14
16103.0,70,5,1413.14
16104.0,52,1,302.36
16105.0,239,1,336.96
16106.0,56,1,108.38
16107.0,8,7,3204.16
16108.0,75,1,816.0999999999999
16109.0,209,2,611.8800000000001
16110.0,36,3,1337.48
16112.0,134,4,195.74
16113.0,174,1,161.38
16114.0,161,1,135.75000000000003
16115.0,0,8,1667.97
16116.0,202,1,592.8800000000001
16117.0,180,1,232.21
16119.0,63,1,309.47999999999996
16120.0,50,4,1294.14
16121.0,48,2,867.1099999999999
16122.0,64,4,684.42
16123.0,42,1,307.78000000000003
16124.0,308,1,187.15000000000003
16125.0,358,1,289.35
16126.0,20,4,6287.77
16127.0,30,1,656.25
16128.0,8,5,1880.2199999999998
16131.0,42,6,3506.540000000001
16133.0,7,30,13508.990000000002
16134.0,12,2,603.69
16135.0,253,1,517.5500000000001
16136.0,50,3,709.3800000000002
16139.0,9,3,635.4100000000001
16140.0,56,2,708.1800000000001
16141.0,79,1,620.4
16142.0,240,1,535.3399999999999
16143.0,99,5,1944.2600000000002
16144.0,237,1,175.2
16145.0,31,10,3380.84
16146.0,148,3,734.1299999999999
16147.0,124,1,374.99999999999994
16148.0,287,1,76.32000000000001
16149.0,133,1,163.67999999999998
16150.0,33,5,1955.62
16152.0,259,1,1829.0399999999997
16153.0,40,5,1824.23
16156.0,15,8,2726.5800000000004
16157.0,6,3,644.2400000000001
16159.0,272,1,348.2000000000001
16160.0,56,2,1021.2800000000002
16161.0,5,18,5175.24
16162.0,243,1,37.4
16163.0,356,1,441.6
16164.0,8,3,802.53
16168.0,1,27,3770.6000000000004
16169.0,20,3,1483.95
16170.0,41,6,1880.4200000000003
16171.0,50,1,73.2
16172.0,86,5,1140.2100000000003
16173.0,6,6,1406.57
16174.0,117,3,1009.55
16175.0,85,4,1037.5900000000001
16177.0,41,1,331.95
16178.0,129,1,197.9
16179.0,51,1,215.83
16180.0,91,8,10239.079999999998
16181.0,64,1,305.5400000000001
16182.0,63,4,6617.65
16183.0,58,1,338.7100000000001
